site_id,COMID,status,comments
BRANA-37050000,63007145,AUTO-MATCH,
BRANA-37080000,63007126,AUTO-MATCH,
BRANA-37084000,63007114,AUTO-MATCH,
BRANA-37090000,63007099,AUTO-MATCH,
BRANA-37150000,63007879,MATCHED,
BRANA-37185000,63007756,AUTO-MATCH,
BRANA-37190000,63007612,AUTO-MATCH,
BRANA-37220000,63011924,AUTO-MATCH,
BRANA-37230100,63011764,AUTO-MATCH,
BRANA-37260000,63011853,MATCHED,
BRANA-37290000,63011667,AUTO-MATCH,
BRANA-37297000,63011635,MATCHED,
BRANA-37320000,63011242,AUTO-MATCH,
BRANA-37340000,63011220,AUTO-MATCH,
BRANA-37360000,63012089,AUTO-MATCH,
BRANA-37369100,63011207,AUTO-MATCH,
BRANA-37380000,63011203,AUTO-MATCH,
BRANA-37410000,63011187,AUTO-MATCH,
BRANA-37412000,63011177,AUTO-MATCH,
BRANA-37413000,63011165,AUTO-MATCH,
BRANA-37430000,63011845,AUTO-MATCH,
BRANA-37440000,63011681,MATCHED,
BRANA-37450000,63011656,AUTO-MATCH,
BRANA-37470000,63011161,MATCHED,
BRANA-37470010,63011159,AUTO-MATCH,
BRANA-37515000,63011813,AUTO-MATCH,
BRANA-37526000,63011441,AUTO-MATCH,
BRANA-37559000,63011294,AUTO-MATCH,
BRANA-37570000,63011284,AUTO-MATCH,
BRANA-37580000,63007210,MATCHED,
BRANA-37604000,63007204,AUTO-MATCH,
BRANA-37610110,63007196,AUTO-MATCH,
BRANA-37710150,63007194,AUTO-MATCH,
BRANA-37711000,63007862,AUTO-MATCH,
BRANA-37730000,63007189,AUTO-MATCH,
BRANA-37750000,63007187,AUTO-MATCH,
BRANA-37761000,63007186,AUTO-MATCH,
BRANA-38129000,63007824,AUTO-MATCH,
BRANA-38170000,63007633,AUTO-MATCH,
BRANA-38380000,63007651,AUTO-MATCH,
BRANA-38460000,63007081,AUTO-MATCH,
BRANA-38485000,63007051,AUTO-MATCH,
BRANA-38500000,63011696,AUTO-MATCH,
BRANA-38580000,63011456,AUTO-MATCH,
BRANA-38680000,63011624,AUTO-MATCH,
BRANA-38771000,63011805,AUTO-MATCH,
BRANA-38790000,63011685,MATCHED,
BRANA-38800500,63015732,AUTO-MATCH,
BRANA-38849000,63011321,AUTO-MATCH,
BRANA-38850000,63011313,AUTO-MATCH,
BRANA-38855160,63011069,AUTO-MATCH,
BRANA-38860000,63014869,AUTO-MATCH,
BRANA-38880000,63010942,MATCHED,
BRANA-38887000,63011884,AUTO-MATCH,
BRANA-38888000,63010938,AUTO-MATCH,
BRANA-39081250,63015132,AUTO-MATCH,
BRANA-39082000,63015130,AUTO-MATCH,
BRANA-39083000,63015815,AUTO-MATCH,
BRANA-39084000,63015104,AUTO-MATCH,
BRANA-39084010,63015886,AUTO-MATCH,
BRANA-39084020,63015562,AUTO-MATCH,
BRANA-39084200,63016221,AUTO-MATCH,
BRANA-39100000,63015680,AUTO-MATCH,
BRANA-39130000,63015586,AUTO-MATCH,
BRANA-39140000,63015485,AUTO-MATCH,
BRANA-39145000,63015469,AUTO-MATCH,
BRANA-39150000,63015460,AUTO-MATCH,
BRANA-39154000,63015967,AUTO-MATCH,
BRANA-39187800,63015449,AUTO-MATCH,
BRANA-39189550,63017616,MATCHED,
BRANA-39195000,63016017,AUTO-MATCH,
BRANA-39200000,63015845,AUTO-MATCH,
BRANA-39310000,63015762,AUTO-MATCH,
BRANA-39340000,63015482,AUTO-MATCH,
BRANA-39345000,63015454,AUTO-MATCH,
BRANA-39360000,63015451,AUTO-MATCH,
BRANA-39370100,63015446,AUTO-MATCH,
BRANA-39433000,63016061,AUTO-MATCH,
BRANA-39480000,63015620,AUTO-MATCH,
BRANA-39530000,63015646,AUTO-MATCH,
BRANA-39535000,63015675,AUTO-MATCH,
BRANA-39540000,63015518,AUTO-MATCH,
BRANA-39540550,63015508,AUTO-MATCH,
BRANA-39540750,63019769,AUTO-MATCH,
BRANA-39541000,63015839,AUTO-MATCH,
BRANA-39550000,63015165,AUTO-MATCH,
BRANA-39560000,63015152,AUTO-MATCH,
BRANA-39570000,63018752,AUTO-MATCH,
BRANA-39575000,63019049,AUTO-MATCH,
BRANA-39580000,63019365,AUTO-MATCH,
BRANA-39590000,63018748,AUTO-MATCH,
BRANA-39620000,63019944,AUTO-MATCH,
BRANA-39689000,63019649,AUTO-MATCH,
BRANA-39690000,63019563,AUTO-MATCH,
BRANA-39700000,63019449,AUTO-MATCH,
BRANA-39715000,63020395,AUTO-MATCH,
BRANA-39720000,63019018,AUTO-MATCH,
BRANA-39740000,63018994,AUTO-MATCH,
BRANA-39745000,63018993,AUTO-MATCH,
BRANA-39760000,63018989,AUTO-MATCH,
BRANA-39770000,63018988,AUTO-MATCH,
BRANA-39800500,63019346,AUTO-MATCH,
BRANA-39852000,63019310,AUTO-MATCH,
BRANA-39860000,63019280,MATCHED,
BRANA-39870000,63019261,AUTO-MATCH,
BRANA-39970000,63019464,AUTO-MATCH,
BRANA-39980000,63022895,AUTO-MATCH,
BRANA-40025000,63042986,AUTO-MATCH,
BRANA-40032000,63042627,AUTO-MATCH,
BRANA-40037000,63042850,AUTO-MATCH,
BRANA-40050000,63042606,AUTO-MATCH,
BRANA-40053000,63043103,AUTO-MATCH,
BRANA-40060001,63041173,AUTO-MATCH,
BRANA-40070000,63040537,AUTO-MATCH,
BRANA-40100000,63040519,AUTO-MATCH,
BRANA-40150000,63042757,AUTO-MATCH,
BRANA-40170000,63042858,AUTO-MATCH,
BRANA-40185000,63042826,AUTO-MATCH,
BRANA-40269900,63042967,AUTO-MATCH,
BRANA-40300001,63040890,AUTO-MATCH,
BRANA-40330000,63040872,AUTO-MATCH,
BRANA-40400000,63040886,AUTO-MATCH,
BRANA-40500000,63041112,AUTO-MATCH,
BRANA-40549998,63042988,AUTO-MATCH,
BRANA-40579995,63043034,AUTO-MATCH,
BRANA-40680000,63042987,AUTO-MATCH,
BRANA-40710000,63042789,AUTO-MATCH,
BRANA-40740000,63042715,MATCHED,
BRANA-40784000,63042704,AUTO-MATCH,
BRANA-40800001,63040696,AUTO-MATCH,
BRANA-40823500,63040820,AUTO-MATCH,
BRANA-40850000,63040679,AUTO-MATCH,
BRANA-40930000,63041099,AUTO-MATCH,
BRANA-40975000,63038325,AUTO-MATCH,
BRANA-41050000,63038338,AUTO-MATCH,
BRANA-41075001,63038293,AUTO-MATCH,
BRANA-41135000,63035510,AUTO-MATCH,
BRANA-41180000,63042957,AUTO-MATCH,
BRANA-41195050,63042827,MATCHED,
BRANA-41199998,63040955,MATCHED,
BRANA-41200430,63040811,AUTO-MATCH,
BRANA-41250000,63041142,AUTO-MATCH,
BRANA-41260000,63040794,AUTO-MATCH,
BRANA-41300000,63041109,AUTO-MATCH,
BRANA-41340000,63040784,MATCHED,
BRANA-41380000,63041133,AUTO-MATCH,
BRANA-41410000,63040773,MATCHED,
BRANA-41600020,63041186,AUTO-MATCH,
BRANA-41650002,63038216,AUTO-MATCH,
BRANA-41685000,63038705,AUTO-MATCH,
BRANA-41780002,63038231,AUTO-MATCH,
BRANA-41818000,63038204,AUTO-MATCH,
BRANA-41890000,63038600,AUTO-MATCH,
BRANA-41940000,63038543,AUTO-MATCH,
BRANA-41990000,63038183,AUTO-MATCH,
BRANA-42089998,63035688,AUTO-MATCH,
BRANA-42145498,63035681,AUTO-MATCH,
BRANA-42187000,63036069,MATCHED,
BRANA-42210000,63035484,AUTO-MATCH,
BRANA-42251000,63038565,MATCHED,
BRANA-42257000,63038224,AUTO-MATCH,
BRANA-42290000,63035669,MATCHED,
BRANA-42365000,63038457,AUTO-MATCH,
BRANA-42395000,63035653,MATCHED,
BRANA-42430000,63033961,AUTO-MATCH,
BRANA-42435000,63036045,AUTO-MATCH,
BRANA-42450100,63034924,AUTO-MATCH,
BRANA-42450300,63033927,AUTO-MATCH,
BRANA-42450350,63033549,AUTO-MATCH,
BRANA-42450400,63034030,AUTO-MATCH,
BRANA-42450750,63033883,AUTO-MATCH,
BRANA-42460000,63033010,AUTO-MATCH,
BRANA-42490000,63035780,AUTO-MATCH,
BRANA-42545002,63035976,AUTO-MATCH,
BRANA-42545500,63035914,AUTO-MATCH,
BRANA-42546000,63033502,AUTO-MATCH,
BRANA-42600000,63035731,AUTO-MATCH,
BRANA-42690001,63035619,AUTO-MATCH,
BRANA-42850000,63035886,AUTO-MATCH,
BRANA-42860000,63035851,AUTO-MATCH,
BRANA-42940000,63035589,AUTO-MATCH,
BRANA-42980000,63035580,MATCHED,
BRANA-43200000,63035476,AUTO-MATCH,
BRANA-43250002,63033237,AUTO-MATCH,
BRANA-43360000,63032993,MATCHED,
BRANA-43429998,63032942,AUTO-MATCH,
BRANA-43670000,63032928,AUTO-MATCH,
BRANA-43675000,63036039,AUTO-MATCH,
BRANA-43880000,63035712,AUTO-MATCH,
BRANA-43980002,63032907,AUTO-MATCH,
BRANA-44200000,63032807,AUTO-MATCH,
BRANA-44250000,63033259,AUTO-MATCH,
BRANA-44290002,63032793,AUTO-MATCH,
BRANA-44350000,63033424,AUTO-MATCH,
BRANA-44500000,63030508,AUTO-MATCH,
BRANA-44535000,63031269,MATCHED,
BRANA-44630000,63036042,AUTO-MATCH,
BRANA-44634500,63032984,AUTO-MATCH,
BRANA-44637900,63032971,AUTO-MATCH,
BRANA-44640000,63032958,AUTO-MATCH,
BRANA-44670000,63032941,AUTO-MATCH,
BRANA-44850100,63030854,AUTO-MATCH,
BRANA-44900000,63033074,AUTO-MATCH,
BRANA-44909000,63033043,AUTO-MATCH,
BRANA-44940000,63030528,AUTO-MATCH,
BRANA-45170001,63030791,AUTO-MATCH,
BRANA-45210000,63030542,AUTO-MATCH,
BRANA-45220000,63030685,AUTO-MATCH,
BRANA-45260000,63030537,AUTO-MATCH,
BRANA-45298000,63030500,AUTO-MATCH,
BRANA-45480000,63028176,AUTO-MATCH,
BRANA-45580000,63028464,AUTO-MATCH,
BRANA-45590000,63028441,AUTO-MATCH,
BRANA-45700000,63028641,AUTO-MATCH,
BRANA-45726000,63028645,AUTO-MATCH,
BRANA-45760000,63028243,MATCHED,
BRANA-45770000,63028215,MATCHED,
BRANA-45840000,63028513,MATCHED,
BRANA-45880000,63028459,MATCHED,
BRANA-45910001,63028208,AUTO-MATCH,
BRANA-45960001,63028198,AUTO-MATCH,
BRANA-46035000,63028169,AUTO-MATCH,
BRANA-46105000,63028167,AUTO-MATCH,
BRANA-46110000,63028287,AUTO-MATCH,
BRANA-46150000,63025569,AUTO-MATCH,
BRANA-46200000,63029114,AUTO-MATCH,
BRANA-46295000,63025680,AUTO-MATCH,
BRANA-46360000,63025557,AUTO-MATCH,
BRANA-46400000,63028722,AUTO-MATCH,
BRANA-46415000,63025824,MATCHED,
BRANA-46420000,63029001,AUTO-MATCH,
BRANA-46455000,63025655,AUTO-MATCH,
BRANA-46490000,63025716,AUTO-MATCH,
BRANA-46530000,63025752,AUTO-MATCH,
BRANA-46543000,63025731,AUTO-MATCH,
BRANA-46550000,63025641,AUTO-MATCH,
BRANA-46555000,63025950,AUTO-MATCH,
BRANA-46570000,63025990,AUTO-MATCH,
BRANA-46590000,63025921,AUTO-MATCH,
BRANA-46610000,63025636,AUTO-MATCH,
BRANA-46650000,63025630,AUTO-MATCH,
BRANA-46750000,63023416,MATCHED,
BRANA-46770000,63022941,AUTO-MATCH,
BRANA-46780000,63022737,MATCHED,
BRANA-46784000,63026089,AUTO-MATCH,
BRANA-46790000,63022488,AUTO-MATCH,
BRANA-46830000,63022467,AUTO-MATCH,
BRANA-46870000,63022449,AUTO-MATCH,
BRANA-46902000,63025576,AUTO-MATCH,
BRANA-46998000,63022426,AUTO-MATCH,
BRANA-47249000,63022540,AUTO-MATCH,
BRANA-47441000,63025883,MATCHED,
BRANA-47900000,63022612,MATCHED,
BRANA-48020000,63018692,AUTO-MATCH,
BRANA-48280000,63019287,AUTO-MATCH,
BRANA-48290000,63018667,AUTO-MATCH,
BRANA-48395500,63014844,AUTO-MATCH,
BRANA-48400000,63015236,AUTO-MATCH,
BRANA-48420000,63015094,AUTO-MATCH,
BRANA-48460000,63015052,AUTO-MATCH,
BRANA-48590000,63014839,AUTO-MATCH,
BRANA-48820000,63015263,AUTO-MATCH,
BRANA-48830000,63015217,AUTO-MATCH,
BRANA-48840000,63015197,AUTO-MATCH,
BRANA-48841000,63015702,AUTO-MATCH,
BRANA-48850000,63015185,AUTO-MATCH,
BRANA-48860000,63015176,AUTO-MATCH,
BRANA-48880000,63015659,AUTO-MATCH,
BRANA-49100000,63015688,AUTO-MATCH,
BRANA-49130000,63015982,AUTO-MATCH,
BRANA-49160000,63018894,AUTO-MATCH,
BRANA-49330000,63018611,AUTO-MATCH,
BRANA-49370000,63018600,AUTO-MATCH,
BRANA-49380000,63015950,AUTO-MATCH,
BRANA-49480000,63018934,AUTO-MATCH,
BRANA-49490000,63018921,AUTO-MATCH,
BRANA-49510000,63019351,AUTO-MATCH,
BRANA-49525000,63018914,AUTO-MATCH,
BRANA-49600000,63019371,AUTO-MATCH,
BRANA-49660000,63018588,AUTO-MATCH,
BRANA-49705000,63022394,AUTO-MATCH,
BRANA-50040000,63023104,AUTO-MATCH,
BRANA-50046100,63023692,AUTO-MATCH,
BRANA-50047000,63023421,AUTO-MATCH,
BRANA-50080000,63022951,AUTO-MATCH,
BRANA-50146000,63022677,AUTO-MATCH,
BRANA-50150000,63022654,AUTO-MATCH,
BRANA-50169500,63022532,AUTO-MATCH,
BRANA-50191000,63022508,AUTO-MATCH,
BRANA-50250000,63025825,AUTO-MATCH,
BRANA-50290000,63025740,AUTO-MATCH,
BRANA-50380000,63023020,AUTO-MATCH,
BRANA-50420000,63022809,AUTO-MATCH,
BRANA-50430000,63022722,AUTO-MATCH,
BRANA-50465000,63022711,AUTO-MATCH,
BRANA-50494000,63022692,AUTO-MATCH,
BRANA-50520000,63022580,AUTO-MATCH,
BRANA-50540000,63022569,AUTO-MATCH,
BRANA-50595000,63025584,AUTO-MATCH,
BRANA-50620000,63025977,AUTO-MATCH,
BRANA-50660000,63025887,AUTO-MATCH,
BRANA-50700000,63026009,AUTO-MATCH,
BRANA-50720000,63026082,AUTO-MATCH,
BRANA-50730000,63026239,AUTO-MATCH,
BRANA-50755000,63025935,AUTO-MATCH,
BRANA-50785000,63025907,AUTO-MATCH,
BRANA-50795000,63028274,AUTO-MATCH,
BRANA-50820000,63025723,AUTO-MATCH,
BRANA-51060100,63028512,AUTO-MATCH,
BRANA-51120000,63028679,AUTO-MATCH,
BRANA-51135000,63025707,AUTO-MATCH,
BRANA-51158100,63026153,MATCHED,
BRANA-51166000,63026170,AUTO-MATCH,
BRANA-51170000,63028553,AUTO-MATCH,
BRANA-51190000,63028374,AUTO-MATCH,
BRANA-51230000,63028680,AUTO-MATCH,
BRANA-51240000,63028355,AUTO-MATCH,
BRANA-51280000,63028328,MATCHED,
BRANA-51330000,63028257,AUTO-MATCH,
BRANA-51345000,63028393,AUTO-MATCH,
BRANA-51350000,63028252,AUTO-MATCH,
BRANA-51430000,63025882,AUTO-MATCH,
BRANA-51440000,63025863,AUTO-MATCH,
BRANA-51460000,63025851,AUTO-MATCH,
BRANA-51560000,63028741,AUTO-MATCH,
BRANA-51650000,63028609,MATCHED,
BRANA-51685000,63028596,AUTO-MATCH,
BRANA-51750000,63028849,AUTO-MATCH,
BRANA-51795000,63028699,MATCHED,
BRANA-51820000,63028404,AUTO-MATCH,
BRANA-51840000,63028935,AUTO-MATCH,
BRANA-51870000,63028773,AUTO-MATCH,
BRANA-51890000,63028396,AUTO-MATCH,
BRANA-52020000,63028820,AUTO-MATCH,
BRANA-52050000,63028647,AUTO-MATCH,
BRANA-52264000,63030687,MATCHED,
BRANA-52270000,63030682,AUTO-MATCH,
BRANA-52370000,63030653,AUTO-MATCH,
BRANA-52391000,63030645,AUTO-MATCH,
BRANA-52404000,63030644,AUTO-MATCH,
BRANA-52404100,63030629,AUTO-MATCH,
BRANA-52405000,63030627,MATCHED,
BRANA-52406000,63030941,AUTO-MATCH,
BRANA-52570000,63030606,AUTO-MATCH,
BRANA-52680000,63030594,AUTO-MATCH,
BRANA-52695000,63030591,AUTO-MATCH,
BRANA-52740000,63031215,AUTO-MATCH,
BRANA-52760000,63031013,AUTO-MATCH,
BRANA-52790000,63030969,MATCHED,
BRANA-52831000,63030583,AUTO-MATCH,
BRANA-53090800,63031134,MATCHED,
BRANA-53160000,63031088,AUTO-MATCH,
BRANA-53180000,63030714,AUTO-MATCH,
BRANA-53460500,63033271,AUTO-MATCH,
BRANA-53470000,63033235,AUTO-MATCH,
BRANA-53540001,63033203,AUTO-MATCH,
BRANA-53620000,63033199,AUTO-MATCH,
BRANA-53630000,63033189,MATCHED,
BRANA-53650000,63033058,AUTO-MATCH,
BRANA-53732000,63030783,AUTO-MATCH,
BRANA-53780000,63032896,AUTO-MATCH,
BRANA-53790000,63032892,AUTO-MATCH,
BRANA-53880000,63032880,AUTO-MATCH,
BRANA-53950000,63032874,AUTO-MATCH,
BRANA-54001000,63038909,AUTO-MATCH,
BRANA-54010005,63035656,AUTO-MATCH,
BRANA-54110002,63036032,AUTO-MATCH,
BRANA-54150000,63035614,AUTO-MATCH,
BRANA-54165000,63033041,AUTO-MATCH,
BRANA-54193000,63035781,AUTO-MATCH,
BRANA-54195000,63035601,AUTO-MATCH,
BRANA-54220000,63039227,AUTO-MATCH,
BRANA-54225000,63038822,AUTO-MATCH,
BRANA-54230000,63038527,AUTO-MATCH,
BRANA-54234000,63039202,AUTO-MATCH,
BRANA-54235000,63038595,MATCHED,
BRANA-54260000,63035808,MATCHED,
BRANA-54390000,63035746,AUTO-MATCH,
BRANA-54485000,63036116,AUTO-MATCH,
BRANA-54500000,63035733,AUTO-MATCH,
BRANA-54540000,63036152,AUTO-MATCH,
BRANA-54547000,63037542,AUTO-MATCH,
BRANA-54560000,63035864,AUTO-MATCH,
BRANA-54580000,63035555,AUTO-MATCH,
BRANA-54590000,63036167,AUTO-MATCH,
BRANA-54710000,63035536,AUTO-MATCH,
BRANA-54730005,63036153,AUTO-MATCH,
BRANA-54770000,63033228,AUTO-MATCH,
BRANA-54780000,63032853,MATCHED,
BRANA-54950000,63032830,AUTO-MATCH,
BRANA-55170000,63036014,AUTO-MATCH,
BRANA-55241000,63036187,AUTO-MATCH,
BRANA-55330000,63036109,MATCHED,
BRANA-55340000,63036009,AUTO-MATCH,
BRANA-55360000,63036131,MATCHED,
BRANA-55370000,63036063,AUTO-MATCH,
BRANA-55380000,63036036,AUTO-MATCH,
BRANA-55460000,63036033,AUTO-MATCH,
BRANA-55490000,63038219,AUTO-MATCH,
BRANA-55510000,63038295,AUTO-MATCH,
BRANA-55520001,63038342,AUTO-MATCH,
BRANA-55560000,63038176,AUTO-MATCH,
BRANA-55610000,63038508,AUTO-MATCH,
BRANA-55630000,63038149,AUTO-MATCH,
BRANA-55660000,63036070,AUTO-MATCH,
BRANA-55699998,63038129,AUTO-MATCH,
BRANA-55746000,63038528,AUTO-MATCH,
BRANA-55747000,63038612,AUTO-MATCH,
BRANA-55779000,63038598,AUTO-MATCH,
BRANA-55790000,63038787,AUTO-MATCH,
BRANA-55800005,63038481,AUTO-MATCH,
BRANA-55810000,63038419,AUTO-MATCH,
BRANA-55850000,63038429,AUTO-MATCH,
BRANA-55884990,63038332,AUTO-MATCH,
BRANA-55885100,63038264,AUTO-MATCH,
BRANA-55900000,63041370,AUTO-MATCH,
BRANA-55920000,63038275,AUTO-MATCH,
BRANA-55960000,63038260,AUTO-MATCH,
BRANA-55990200,63041259,AUTO-MATCH,
BRANA-56028000,63042795,AUTO-MATCH,
BRANA-56055000,63042846,AUTO-MATCH,
BRANA-56065000,63043066,AUTO-MATCH,
BRANA-56075000,63042716,MATCHED,
BRANA-56090000,63043001,AUTO-MATCH,
BRANA-56110005,63042690,AUTO-MATCH,
BRANA-56240000,63042808,AUTO-MATCH,
BRANA-56335001,63042776,AUTO-MATCH,
BRANA-56337000,63042832,AUTO-MATCH,
BRANA-56385000,63042956,AUTO-MATCH,
BRANA-56415000,63042717,AUTO-MATCH,
BRANA-56425000,63040632,AUTO-MATCH,
BRANA-56460000,63042970,AUTO-MATCH,
BRANA-56484998,63042817,AUTO-MATCH,
BRANA-56500000,63043093,AUTO-MATCH,
BRANA-56510000,63042796,AUTO-MATCH,
BRANA-56539000,63040621,AUTO-MATCH,
BRANA-56570000,63040877,AUTO-MATCH,
BRANA-56610000,63040748,AUTO-MATCH,
BRANA-56631900,63040961,AUTO-MATCH,
BRANA-56640000,63040938,AUTO-MATCH,
BRANA-56659998,63040733,AUTO-MATCH,
BRANA-56696000,63040703,AUTO-MATCH,
BRANA-56719998,63040605,AUTO-MATCH,
BRANA-56750000,63041338,AUTO-MATCH,
BRANA-56765000,63040882,AUTO-MATCH,
BRANA-56775000,63040851,AUTO-MATCH,
BRANA-56787000,63041048,AUTO-MATCH,
BRANA-56800000,63040903,AUTO-MATCH,
BRANA-56825000,63040828,AUTO-MATCH,
BRANA-56845000,63040732,AUTO-MATCH,
BRANA-56846000,63040712,AUTO-MATCH,
BRANA-56846890,63040800,AUTO-MATCH,
BRANA-56850000,63040589,AUTO-MATCH,
BRANA-56851000,63038697,AUTO-MATCH,
BRANA-56860000,63038503,AUTO-MATCH,
BRANA-56870000,63038803,AUTO-MATCH,
BRANA-56891900,63038422,AUTO-MATCH,
BRANA-56920000,63040582,AUTO-MATCH,
BRANA-56928000,63041105,AUTO-MATCH,
BRANA-56935000,63041088,AUTO-MATCH,
BRANA-56940002,63041004,AUTO-MATCH,
BRANA-56960005,63042866,AUTO-MATCH,
BRANA-56976000,63040653,AUTO-MATCH,
BRANA-56978000,63040652,AUTO-MATCH,
BRANA-56983000,63042999,AUTO-MATCH,
BRANA-56988500,63040735,AUTO-MATCH,
BRANA-56989001,63040881,AUTO-MATCH,
BRANA-56989400,63040719,AUTO-MATCH,
BRANA-56989900,63040634,AUTO-MATCH,
BRANA-56990000,63040634,AUTO-MATCH,
BRANA-56990990,63042980,AUTO-MATCH,
BRANA-56991500,63040803,AUTO-MATCH,
BRANA-56992000,63040783,AUTO-MATCH,
BRANA-56993551,63040865,AUTO-MATCH,
BRANA-56994500,63040554,AUTO-MATCH,
BRANA-56995500,63041076,AUTO-MATCH,
BRANA-56998200,63040541,MATCHED,
BRANA-56998400,63041054,MATCHED,
BRANA-57130000,63042819,AUTO-MATCH,
BRANA-57170000,63042799,AUTO-MATCH,
BRANA-57230000,63042736,AUTO-MATCH,
BRANA-57250000,63043125,AUTO-MATCH,
BRANA-57350000,63043102,AUTO-MATCH,
BRANA-57360000,63043071,AUTO-MATCH,
BRANA-57370000,63043003,AUTO-MATCH,
BRANA-57400000,63042880,AUTO-MATCH,
BRANA-57450000,63042790,AUTO-MATCH,
BRANA-57490000,63042869,AUTO-MATCH,
BRANA-57550000,63042814,AUTO-MATCH,
BRANA-57580000,63042701,AUTO-MATCH,
BRANA-57720000,63043070,AUTO-MATCH,
BRANA-57740000,63042935,AUTO-MATCH,
BRANA-57750000,63042802,AUTO-MATCH,
BRANA-57830000,63042708,AUTO-MATCH,
BRANA-57930000,63042655,MATCHED,
BRANA-58030000,63045044,AUTO-MATCH,
BRANA-58040000,63045032,AUTO-MATCH,
BRANA-58060000,63045082,AUTO-MATCH,
BRANA-58099000,63045017,AUTO-MATCH,
BRANA-58110002,63045013,AUTO-MATCH,
BRANA-58142200,63045111,AUTO-MATCH,
BRANA-58183000,63044991,MATCHED,
BRANA-58204000,63044980,AUTO-MATCH,
BRANA-58220000,63045135,AUTO-MATCH,
BRANA-58235100,63044931,AUTO-MATCH,
BRANA-58270000,63044345,AUTO-MATCH,
BRANA-58305001,63044156,AUTO-MATCH,
BRANA-58315100,63044118,AUTO-MATCH,
BRANA-58380001,63044083,AUTO-MATCH,
BRANA-58420000,63044356,AUTO-MATCH,
BRANA-58425000,63044299,AUTO-MATCH,
BRANA-58480500,63044282,AUTO-MATCH,
BRANA-58491000,63044268,MATCHED,
BRANA-58500000,63044403,AUTO-MATCH,
BRANA-58516500,63044222,AUTO-MATCH,
BRANA-58520000,63044211,AUTO-MATCH,
BRANA-58530000,63044367,AUTO-MATCH,
BRANA-58535000,63044325,AUTO-MATCH,
BRANA-58542000,63044351,AUTO-MATCH,
BRANA-58550001,63044226,AUTO-MATCH,
BRANA-58573000,63044449,AUTO-MATCH,
BRANA-58585000,63044205,AUTO-MATCH,
BRANA-58610000,63044289,AUTO-MATCH,
BRANA-58645000,63044372,AUTO-MATCH,
BRANA-58658000,63044303,AUTO-MATCH,
BRANA-58670002,63044296,AUTO-MATCH,
BRANA-58710000,63044154,AUTO-MATCH,
BRANA-58720000,63044868,AUTO-MATCH,
BRANA-58730001,63044149,AUTO-MATCH,
BRANA-58735000,63044146,AUTO-MATCH,
BRANA-58736000,63044189,AUTO-MATCH,
BRANA-58750000,63044297,MATCHED,
BRANA-58755000,63044266,AUTO-MATCH,
BRANA-58765001,63044215,MATCHED,
BRANA-58765010,63044215,AUTO-MATCH,
BRANA-58770000,63044142,AUTO-MATCH,
BRANA-58779000,63044137,AUTO-MATCH,
BRANA-58790002,63044124,AUTO-MATCH,
BRANA-58792100,63044121,MATCHED,
BRANA-58795000,63044058,AUTO-MATCH,
BRANA-58827000,63044314,AUTO-MATCH,
BRANA-58846000,63044228,AUTO-MATCH,
BRANA-58850000,63044209,AUTO-MATCH,
BRANA-58860000,63044341,AUTO-MATCH,
BRANA-58870000,63044264,AUTO-MATCH,
BRANA-58874000,63044199,AUTO-MATCH,
BRANA-58880001,63044052,AUTO-MATCH,
BRANA-58916000,63043031,AUTO-MATCH,
BRANA-58917000,63042908,AUTO-MATCH,
BRANA-58920000,63042625,AUTO-MATCH,
BRANA-58930000,63042900,AUTO-MATCH,
BRANA-58934000,63042787,AUTO-MATCH,
BRANA-58940000,63042615,AUTO-MATCH,
BRANA-58960000,63044099,AUTO-MATCH,
BRANA-58974000,63044046,AUTO-MATCH,
BRANA-59181000,63044934,AUTO-MATCH,
BRANA-59240000,63044945,AUTO-MATCH,
BRANA-59370000,63045068,MATCHED,
BRANA-60010000,64005864,AUTO-MATCH,
BRANA-60011000,64005852,AUTO-MATCH,
BRANA-60012100,64005830,AUTO-MATCH,
BRANA-60018100,64002835,AUTO-MATCH,
BRANA-60018400,64003020,MATCHED,
BRANA-60018420,64002868,AUTO-MATCH,
BRANA-60018840,64002632,AUTO-MATCH,
BRANA-60018900,64002658,AUTO-MATCH,
BRANA-60051000,64006801,AUTO-MATCH,
BRANA-60110000,64006755,MATCHED,
BRANA-60130000,64007962,AUTO-MATCH,
BRANA-60150000,64007004,AUTO-MATCH,
BRANA-60182000,64003360,AUTO-MATCH,
BRANA-60187000,64006483,AUTO-MATCH,
BRANA-60220000,64012455,AUTO-MATCH,
BRANA-60250000,64012509,AUTO-MATCH,
BRANA-60272000,64012450,AUTO-MATCH,
BRANA-60285000,64011679,AUTO-MATCH,
BRANA-60381000,64006456,MATCHED,
BRANA-60432000,64003397,AUTO-MATCH,
BRANA-60472235,64001342,AUTO-MATCH,
BRANA-60555000,64003297,AUTO-MATCH,
BRANA-60615000,64008165,AUTO-MATCH,
BRANA-60635000,64003108,AUTO-MATCH,
BRANA-60640000,64002681,AUTO-MATCH,
BRANA-60642000,64002828,AUTO-MATCH,
BRANA-60650000,64002654,AUTO-MATCH,
BRANA-60654000,64002757,AUTO-MATCH,
BRANA-60665000,64002731,MATCHED,
BRANA-60680000,64006229,AUTO-MATCH,
BRANA-60715000,64002521,AUTO-MATCH,
BRANA-60750000,64002577,AUTO-MATCH,
BRANA-60765000,64005731,AUTO-MATCH,
BRANA-60772000,64005723,AUTO-MATCH,
